,author,content,description,publishedAt,source,title,url,urlToImage,count
566,https://www.facebook.com/bbcnews,"Image copyright Getty Images Prime Minster Theresa May has formed five new business councils to advise on how to create the best business conditions in the UK after Brexit. Big names on the forums include Tesco boss Dave Lewis, ITV chief Carolyn McCall, entre… [+3062 chars]",BBC News Prime Minister launches Brexit ' business councils' BBC News Prime Minster Theresa May has formed five new business councils to advise on how to create the best business conditions in the UK after Brexit. Big names on the forums include Tesco boss Da…,2018-11-06 22:32:16,"{'id': None, 'name': 'Bbc.com'}",Prime Minister launches Brexit 'business councils' - BBC News,https://www.bbc.com/news/business-46112496,https://ichef.bbci.co.uk/news/1024/branded_news/8E75/production/_104196463_mediaitem104196462.jpg,1
567,Kehl Bayern,"Easily one of the most associated acts with Instagram as a service outside of the selfie, taking pictures of your food while youre out to eat is proving successful at bringing in new business for restaurants. Image via ELEVATE from Pexels.com. And, in fact, s… [+1697 chars]","Easily one of the most associated acts with Instagram as a service outside of the selfie, taking pictures of your food while you’re out to eat is proving successful at bringing in new business for restaurants. And, in fact, some marketers are teaching restaur…",2018-11-06 22:37:50,"{'id': None, 'name': 'Lightstalking.com'}",More and More Restaurants Doing It for the ‘Gram,https://www.lightstalking.com/more-and-more-restaurants-doing-it-for-the-gram/,https://s3-us-west-2.amazonaws.com/lightstalking-assets/wp-content/uploads/2017/10/23235636/Copy-of-Light-Stalking-social.jpg,1
568,Flora Graham,"Hello Nature readers, this is the news that matters in science today. You can also sign up to get it free in your inbox. Voters across the United States are heading to the polls to elect their representatives in the House and Senate and state and local govern… [+3583 chars]","Spoiler: it’s not genetics. Plus, meet the scientist candidates who prevailed in the US midterm election and hear twenty great pieces of advice for new PhDs.",2018-11-07 00:00:00,"{'id': None, 'name': 'Nature.com'}",Daily briefing: Huge Ancestry.com study reveals why long lives tend to run in families,https://www.nature.com/articles/d41586-018-07346-5,https://media.nature.com/lw1024/magazine-assets/d41586-018-07346-5/d41586-018-07346-5_16112928.jpg,1
569,Flora Graham,"Hello Nature readers, this is the news that matters in science today. You can also sign up to get it free in your inbox. Voters across the United States are heading to the polls to elect their representatives in the House and Senate and state and local govern… [+3583 chars]","Spoiler: it’s not genetics. Plus, meet the scientist candidates who prevailed in the US midterm election and hear twenty great pieces of advice for new PhDs.",2018-11-07 00:00:00,"{'id': None, 'name': 'Nature.com'}",Daily briefing: Huge Ancestry.com study reveals why long lives tend to run in families,https://www.nature.com/articles/d41586-018-07346-5?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+nature%2Frss%2Fcurrent+%28Nature+-+Issue%29,https://media.nature.com/lw1024/magazine-assets/d41586-018-07346-5/d41586-018-07346-5_16112928.jpg,1
570,Reuters,"By Lisa Rapaport (Reuters Health) - Even as alcohol and tobacco use continue to decline among pregnant women in the U.S., a new study offers fresh evidence that more American mothers are using cannabis during pregnancy. Other recent studies have also document… [+2863 chars]","USA TODAY More pregnant women in US smoking pot Business Insider By Lisa Rapaport. (Reuters Health) - Even as alcohol and tobacco use continue to decline among pregnant women in the U.S., a new study offers fresh evidence that more American mothers are using …",2018-11-07 00:26:38,"{'id': 'business-insider', 'name': 'Business Insider'}",More pregnant women in US smoking pot - Business Insider,https://www.businessinsider.com/r-more-pregnant-women-in-us-smoking-pot-2018-11,,1
571,,"WASHINGTON: Democrats struck early in the battle for the US House of Representatives on Tuesday, but faced an uphill climb to capture the Senate after Republican Mike Braun knocked off incumbent Democrat Joe Donnelly in Indiana. Most of the races that will de… [+6328 chars]","The Democrats were favored by election forecasters to pick up the 23 seats in the House, but opinion polls showed they had slimmer hopes in the Senate. All 435 seats in the House, 35 seats in the 100-member Senate and 36 of the 50 state governorships were up …",2018-11-07 03:03:42,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Democrats strike early in battle for US House,https://timesofindia.indiatimes.com/world/us/democrats-strike-early-in-battle-for-us-house-face-uphill-climb-in-senate/articleshow/66532170.cms,"https://static.toiimg.com/thumb/msid-66532174,width-1070,height-580,imgsize-1206855,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",1
572,,Moscow (AFP) - Moscow is intensifying efforts to wean its economy off the dollar as Washington considers tough new sanctions that could deny Russia access to foreign debt markets and cut its banks from the greenback. President Vladimir Putin has repeatedly sl… [+4243 chars],Yahoo News Russia seeks to dump dollar as new US sanctions loom Yahoo News Moscow (AFP) - Moscow is intensifying efforts to wean its economy off the dollar as Washington considers tough new sanctions that could deny Russia access to foreign debt markets and c…,2018-11-07 03:27:30,"{'id': None, 'name': 'Yahoo.com'}",Russia seeks to dump dollar as new US sanctions loom - Yahoo News,https://www.yahoo.com/news/russia-seeks-dump-dollar-us-sanctions-loom-032143775.html,https://s.yimg.com/uu/api/res/1.2/LyqST9y3.hbAPPcVsYl3LA--~B/aD01OTU7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_us/News/afp.com/b8007d5a77280fbcf8bf6e1115ccbb7423ed6450.jpg,1
573,Rosie Perper,"David Ryder/Getty Images Saudis are calling for a boycott of Amazon and its regional subsidiary, Souq.com, in response to The Washington Post's coverage of journalist Jamal Khashoggi's murder. Thousands of people on Twitter in Saudi Arabia echoed those calls … [+2272 chars]",Business Insider Some Saudis want to boycott Amazon in response to The Washington Post's coverage of Jamal Khashoggi's murder Business Insider Saudis are calling for a boycott of Amazon and its regional subsidiary Souq.com in response to The Washington Post's…,2018-11-07 03:59:49,"{'id': 'business-insider', 'name': 'Business Insider'}",Some Saudis want to boycott Amazon in response to The Washington Post's coverage of Jamal Khashoggi's murder - Business Insider,http://uk.businessinsider.com/saudis-to-boycott-amazon-over-washington-post-jamal-khashoggi-coverage-2018-11,http://static5.uk.businessinsider.com/image/5be0f5d1dde8676f4325c187-1190-625/some-saudis-want-to-boycott-amazon-in-response-to-the-washington-posts-coverage-of-jamal-khashoggis-murder.jpg,1
574,"USA TODAY, Ryan W. Miller, USA TODAY","Denver Riggleman speaks during a forum at the Lynchburg Regional Business Alliance in Lynchburg, Va., Monday, Oct. 22, 2018. (Photo: Taylor Irby, AP) Denver Riggleman is an accused "" devotee of Bigfoot erotica "" and, now, a member-elect of the U.S. House of R… [+2541 chars]","Republican Denver Riggleman is an accused ""devotee of Bigfoot erotica"" and, now, a member-elect of the U.S. House of Representatives.",2018-11-07 05:17:19,"{'id': 'usa-today', 'name': 'USA Today'}","Accused 'Bigfoot erotica' devotee elected to House in Virginia, defeats Olivia Wilde's mom",https://www.usatoday.com/story/news/politics/elections/2018/11/07/election-results-2018-denver-riggleman-wins-bigfoot-erotica-virginia/1914117002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/11/07/USAT/b2a10c96-34e3-452d-96a4-95116ceb44c4-Denver_Riggleman.JPG?crop=2571,1446,x0,y135&width=3200&height=1680&fit=bounds",1
575,PENN BULLOCK,"We finally reviewed the 1978 horror classic Halloween last month, which got us thinking about the newspaper strike in New York City that prevented coverage of the movies release at the time. Forty years ago, The New York Times was just resuming publication af… [+1183 chars]",Here’s what you need to know to start your day.,2018-11-07 05:44:10,"{'id': 'the-new-york-times', 'name': 'The New York Times'}","Europe Edition: Elections, Brexit, Facebook: Your Wednesday Briefing",https://www.nytimes.com/2018/11/07/briefing/elections-brexit-facebook.html,https://static01.nyt.com/images/2018/11/08/autossell/08EURO2-promo/merlin_146435796_536941e3-fe64-43b9-a30c-13f386aae1ee-facebookJumbo.jpg,1
576,mcalderone@politico.com (Michael Calderone),"Why are we making that call? asked Fox News anchor Bret Baier. | AP Photo/Carlos Osorio On a night when the much loved and hated New York Times needle faltered and the vaunted FiveThirtyEight projections had to be reined in, another news organization was happ… [+6118 chars]","For nearly an hour, the network was the only one to project a Democratic takeover. Fox News credited its new voter analysis system for its speed.",2018-11-07 05:48:14,"{'id': 'politico', 'name': 'Politico'}",Fox News goes out on a limb on House Democrats,https://www.politico.com/story/2018/11/07/fox-news-house-democrats-2018-elections-midterms-967820,https://static.politico.com/43/fe/af05047c49c59cb5c1164a089f9a/181106-bret-baier-gty-773.jpg,1
577,,Tel Aviv (AFP) - US whistleblower Edward Snowden urged Israelis to be on guard against heavy-handed government and private surveillance in a speech by video link Tuesday and defended his 2013 massive leak of classified documents. Snowden highlighted Israel's … [+1775 chars],Yahoo News Snowden issues surveillance warning to Israelis Yahoo News Tel Aviv (AFP) - US whistleblower Edward Snowden urged Israelis to be on guard against heavy-handed government and private surveillance in a speech by video link Tuesday and defended his 20…,2018-11-07 05:57:09,"{'id': None, 'name': 'Yahoo.com'}",Snowden issues surveillance warning to Israelis - Yahoo News,https://www.yahoo.com/news/snowden-issues-surveillance-warning-israelis-225042347.html,https://s.yimg.com/uu/api/res/1.2/DPw0lXSSvcQ2w03JBb4VrA--~B/aD02ODI7dz0xMDI0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_us/News/afp.com/Part-GTY-1052155420-1-1-0.jpg,1
578,Warren Murray,"Top story: Democrats win House, Republicans tighten Senate grip Hello, its Warren Murray ensuring you are fully informed this morning. Democrats will take control of the House of Representatives after the US midterm elections, with the Senate remaining in the… [+10291 chars]","Democrats win House but ‘blue wave’ absent … stabbings prompt call to stagger school finish times … and the ballerina breaking boundaries Hello, it’s Warren Murray ensuring you are fully informed this morning. Continue reading...",2018-11-07 06:32:35,"{'id': 'the-guardian-au', 'name': 'The Guardian (AU)'}",Wednesday briefing: US midterm results put brake on Trump,https://www.theguardian.com/world/2018/nov/07/wednesday-briefing-us-midterm-results-put-brake-on-trump,https://i.guim.co.uk/img/media/a79aa39223f417b32109ca65a9b236357a23bdf8/0_222_3500_2101/master/3500.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&s=009e70523095caca1409e16277ad830e,1
